Student_ID,Name,Gender,Age,Department,Year,Attendance,Study_Hours,Current_GPA
S3429,Richard Curtis,Female,20,Engineering,3,59.26,6.5,2.44
S3430,James Shannon,Female,18,Commerce,2,83.5,2.1,2.9
S3431,Samantha Perez,Female,21,Engineering,3,85.49,8.6,3.43
S3432,Kelly Oliver MD,Female,21,Commerce,1,77.24,6.5,3.05
S3433,Amanda Mills,Female,25,Engineering,1,76.95,2.8,3.66
S3434,Jason Murphy,Male,18,Science,2,90.7,1.5,2.87
S3435,Jessica Grant,Male,24,Engineering,3,54.0,5.2,3.67
S3436,Lisa Ruiz,Female,22,Arts,4,53.89,1.3,3.13
S3437,Patricia Mendez,Female,24,Engineering,2,50.47,3.0,2.76
S3438,Alexandra Schroeder,Male,24,Science,1,98.26,3.0,2.01
S3439,Linda Sanford,Female,25,Engineering,4,93.65,9.0,2.76
S3440,Russell Hernandez,Male,22,Commerce,2,82.01,7.3,3.61
S3441,Teresa Peters,Male,21,Commerce,3,76.2,1.8,3.08
S3442,Elizabeth Marquez,Male,18,Arts,1,60.03,3.0,2.11
S3443,Cole Brown,Male,18,Engineering,4,66.29,7.0,2.85
S3444,Deborah Griffith,Female,20,Science,3,89.53,2.2,3.6
S3445,James Nelson,Male,25,Commerce,1,53.51,8.2,2.24
S3446,Andrew Jacobs,Male,24,Engineering,2,50.92,2.6,3.15
S3447,Gene Harris,Male,20,Science,4,76.04,5.1,2.03
S3448,Travis Oconnell,Male,20,Commerce,3,81.8,7.9,2.66
S3449,Anthony Brown,Male,22,Engineering,4,67.43,7.6,3.25
S3450,Patricia Sanders,Female,18,Engineering,2,56.82,2.2,2.04
S3451,Shawn Kim Jr.,Male,19,Arts,4,54.33,7.7,3.0
S3452,Eric Murphy,Male,23,Arts,3,68.67,6.5,2.62
S3453,Andrew Dennis,Female,23,Science,3,76.95,3.6,2.84
S3454,Kenneth Barker,Female,24,Engineering,4,56.08,1.7,3.83
S3455,Tony Salazar,Female,21,Arts,1,77.88,5.7,3.17
S3456,Scott Brown,Male,19,Engineering,1,93.61,7.6,2.57
S3457,Megan Lewis,Female,23,Science,3,53.54,6.7,2.72
S3458,Zachary Pruitt,Male,25,Science,4,78.65,4.7,2.51
S3459,David Foley,Male,18,Engineering,2,53.43,3.0,2.42
S3460,Jonathan Howard,Female,19,Science,4,58.79,8.4,3.66
S3461,Christopher Burke,Female,19,Arts,2,65.74,8.4,2.24
S3462,Nicholas Kelley,Male,18,Commerce,3,73.94,4.5,2.14
S3463,Mrs. Caitlyn Vaughn DDS,Male,19,Commerce,3,61.85,7.1,2.83
S3464,Anthony French,Female,24,Science,2,67.99,4.7,2.21
S3465,Ricardo Everett,Male,19,Arts,3,94.88,2.3,3.13
S3466,Elizabeth Garza,Female,23,Commerce,3,63.22,6.4,3.65
S3467,Michael Parker,Female,24,Arts,3,89.99,6.3,2.78
S3468,Darlene Alvarez,Male,19,Arts,1,64.31,4.8,2.22
S3469,Robert Fields,Female,20,Commerce,1,72.51,5.0,3.02
S3470,Jonathan Choi,Female,25,Arts,3,96.28,4.1,2.76
S3471,Elizabeth Jones,Male,24,Arts,4,86.95,5.4,4.0
S3472,Lisa Day,Male,22,Engineering,3,61.01,3.1,3.81
S3473,Kimberly Smith,Female,21,Engineering,1,66.8,2.5,3.45
S3474,Donna Henry,Female,22,Commerce,2,85.11,7.1,2.72
S3475,Leslie Young,Male,23,Science,3,77.82,4.6,2.44
S3476,Margaret Walker,Female,25,Science,4,88.03,7.6,3.11
S3477,Brian Cardenas,Male,21,Arts,4,87.43,8.5,3.62
S3478,Matthew Perez,Female,25,Science,2,58.3,2.0,3.32
S3479,Phillip King,Male,21,Science,2,96.4,5.0,3.85
S3480,Erin Chambers,Female,21,Science,3,68.61,6.9,2.3
S3481,Jamie Wright,Female,22,Science,2,91.92,6.9,3.02
S3482,Matthew Wilson,Female,23,Science,3,66.46,5.1,3.62
S3483,Donna Young,Female,24,Science,2,95.04,8.5,2.35
S3484,John Rice,Male,23,Arts,4,58.79,8.4,2.06
S3485,David Johnson,Male,23,Arts,3,56.86,4.3,3.26
S3486,Patrick Hall,Male,24,Engineering,2,78.88,3.8,3.59
S3487,Amanda Simmons,Male,18,Arts,4,79.79,6.2,3.87
S3488,David Brown,Male,22,Arts,2,89.75,1.6,3.77
S3489,Karen Johnson,Female,23,Arts,3,67.28,5.9,2.87
S3490,Lacey Coleman,Male,25,Arts,1,88.28,3.4,2.51
S3491,Wayne Jones,Female,20,Arts,1,57.64,9.8,2.04
S3492,Elizabeth Gutierrez,Female,24,Science,2,70.73,1.5,2.27
S3493,David Dickerson,Female,23,Commerce,2,72.68,8.2,2.82
S3494,Elizabeth Roach,Female,21,Commerce,1,95.04,3.3,2.28
S3495,Stephanie Marshall,Male,22,Arts,3,52.56,6.0,2.63
S3496,Sherry Curtis,Female,24,Commerce,3,52.45,3.3,2.48
S3497,Melissa Schmitt,Male,23,Science,1,86.94,1.2,2.73
S3498,Elizabeth Pratt,Male,21,Commerce,4,95.59,2.3,2.95
S3499,Benjamin Proctor,Male,23,Commerce,3,73.07,3.4,3.8
S3500,Tammy Morris,Male,20,Science,2,94.6,4.4,2.93
S3501,Angela Haas,Female,20,Science,3,68.04,1.7,2.46
S3502,Shawn Davis,Male,23,Science,2,89.01,6.5,2.5
S3503,Tonya Jackson,Male,19,Science,4,99.7,7.2,3.91
S3504,Chad Donovan,Female,18,Engineering,4,74.58,2.6,3.21
S3505,Alexis Sanders,Male,19,Science,2,81.59,8.8,2.17
S3506,Eric Cooper,Female,22,Science,3,78.92,4.7,3.98
S3507,Jesse Sawyer,Male,23,Arts,1,96.92,7.7,3.67
S3508,Jennifer Roberts,Male,21,Engineering,1,87.41,5.3,3.04
S3509,Christine Beltran,Male,22,Arts,4,73.3,3.7,3.11
S3510,Michael Harris,Male,19,Arts,1,52.12,6.6,2.18
S3511,Kimberly Terry,Male,20,Commerce,4,63.53,6.0,2.23
S3512,Olivia Johnson,Female,19,Arts,3,89.94,6.2,3.29
S3513,Scott Stokes,Female,21,Science,4,64.34,8.7,3.57
S3514,Katrina Sanders,Male,18,Arts,1,73.22,5.1,2.13
S3515,Eric Ball,Female,22,Commerce,3,61.56,2.3,2.35
S3516,Eddie Sherman,Male,20,Commerce,3,96.84,9.0,2.84
S3517,Nathaniel Mccarthy,Male,24,Commerce,4,88.3,3.6,2.74
S3518,James Scott,Male,22,Science,1,95.68,7.9,2.73
S3519,Kelly Moses MD,Female,18,Commerce,4,69.74,2.4,2.25
S3520,Amanda King,Male,25,Engineering,3,61.44,9.0,3.64
S3521,Lisa Ramos,Female,24,Engineering,1,71.78,5.7,2.58
S3522,Maurice Jacobs,Male,25,Arts,2,53.94,6.8,2.85
S3523,Dan Boyle,Female,21,Arts,3,85.92,8.1,2.89
S3524,Jesse Mays,Male,18,Commerce,3,56.75,4.8,3.47
S3525,Michelle Mitchell,Female,20,Science,2,63.05,6.4,2.49
S3526,Tony Johnson,Female,20,Commerce,4,75.24,9.9,3.56
S3527,Laurie Aguirre,Female,18,Science,3,86.36,7.2,3.94
S3528,Debra Monroe,Female,22,Science,3,76.9,4.7,2.33
S3529,Daniel Webb,Male,20,Science,2,78.48,8.6,3.82
S3530,Crystal Terry,Male,25,Engineering,2,73.47,6.7,3.14
S3531,Steven Olson,Male,18,Science,4,99.15,5.2,3.14
S3532,Christopher Thomas,Male,24,Science,3,88.47,9.5,3.4
S3533,Michael Morrison,Female,24,Engineering,3,69.83,9.0,3.31
S3534,Sonia Jordan,Female,19,Commerce,4,83.58,3.9,2.31
S3535,Stephen Mcfarland,Female,23,Arts,1,95.88,9.8,2.48
S3536,Whitney Smith,Female,25,Engineering,4,99.63,7.9,3.91
S3537,Amy Cole,Female,23,Engineering,4,55.71,2.5,2.84
S3538,Rachel Benitez,Female,18,Engineering,2,77.96,8.4,2.53
S3539,Justin Harris,Male,24,Arts,2,52.71,3.3,2.97
S3540,Arthur Vega,Male,25,Engineering,3,58.65,7.6,2.18
S3541,Jasmine Mueller,Male,22,Engineering,3,98.55,1.8,2.39
S3542,Carolyn Mcgee,Female,21,Engineering,4,72.19,9.1,3.31
S3543,Emily Eaton,Male,19,Science,2,50.96,6.7,3.84
S3544,Elizabeth Wilson,Male,18,Science,1,94.03,2.1,3.17
S3545,Erin Thomas,Male,23,Arts,4,95.9,2.1,3.74
S3546,Kyle Vaughn,Male,20,Commerce,2,75.12,7.3,2.4
S3547,Kelly Rogers,Female,23,Commerce,1,83.94,7.1,3.09
S3548,Stephanie Jennings,Female,18,Science,4,55.77,8.0,2.52
S3549,Phillip Berger,Male,24,Arts,4,52.13,5.8,3.61
S3550,Paul Soto,Male,24,Science,4,95.55,2.8,3.93
S3551,Brandi Russell,Male,22,Engineering,2,75.37,8.8,3.95
S3552,Kathryn Proctor,Female,20,Science,1,64.76,4.3,4.0
S3553,Christina Villa,Male,21,Arts,1,79.13,2.2,2.87
S3554,Jacqueline Mcgee,Female,18,Engineering,2,92.7,9.9,2.88
S3555,Brittany Anderson,Female,20,Science,4,62.41,8.4,2.58
S3556,Sarah Walls,Male,22,Commerce,1,71.95,7.6,3.09
S3557,Kelly Thomas,Male,21,Arts,2,87.73,5.0,3.23
S3558,Jeffrey Weaver,Male,25,Arts,4,73.24,4.5,2.8
S3559,Betty Frank,Female,18,Engineering,3,82.05,2.6,2.7
S3560,Donald Hill,Female,18,Engineering,2,75.1,9.5,3.27
S3561,Allen Miller,Female,18,Science,4,88.37,3.6,3.31
S3562,Michael Brown,Male,20,Science,4,55.33,3.5,3.26
S3563,Jose Copeland,Male,24,Arts,2,55.68,5.2,2.14
S3564,Donald Haas,Male,22,Arts,3,60.8,4.0,3.66
S3565,Jerry Richardson,Male,23,Commerce,4,60.81,8.8,2.92
S3566,Tyler Gutierrez,Female,18,Commerce,2,61.35,4.1,2.09
S3567,Ryan Bowman,Male,25,Science,2,93.09,9.3,2.51
S3568,Kristen Fuentes,Female,20,Engineering,1,59.45,7.9,3.92
S3569,Robert Brown,Male,23,Arts,1,95.66,5.1,3.56
S3570,Robert Martin,Female,23,Commerce,2,62.08,9.2,2.6
S3571,David Logan,Female,24,Engineering,2,74.05,8.2,2.23
S3572,Veronica Maldonado,Male,20,Commerce,2,71.66,5.6,3.77
S3573,Paul Mercer,Female,24,Engineering,1,65.31,7.4,3.71
S3574,Daniel Mathews,Female,24,Arts,3,74.05,8.7,2.9
S3575,Brett Martin,Female,19,Science,1,81.08,8.2,2.22
S3576,Matthew Vega,Male,24,Engineering,3,96.04,7.6,2.94
S3577,Thomas Combs,Male,19,Arts,2,77.48,5.8,2.97
S3578,Kurt Reyes,Male,24,Engineering,4,97.55,3.4,2.23
S3579,Justin Gilbert,Male,18,Arts,4,83.07,2.2,3.92
S3580,William Jacobson,Female,19,Commerce,4,76.78,8.9,3.51
S3581,Morgan Gonzales,Female,21,Engineering,2,97.64,7.7,3.79
S3582,Eric Jones,Male,20,Arts,4,90.48,4.9,2.61
S3583,Chris Perez,Male,18,Commerce,4,50.47,8.4,2.36
S3584,Kevin Martinez,Female,24,Science,2,58.49,4.6,3.28
S3585,Cynthia Wright,Male,18,Engineering,1,59.49,9.0,3.49
S3586,Isaiah Perkins,Female,18,Engineering,3,66.68,6.8,2.35
S3587,Stephanie Tucker,Male,20,Science,2,88.32,5.1,2.54
S3588,Michael Smith,Male,25,Engineering,1,98.56,3.8,3.87
S3589,Alejandra Hickman,Female,24,Arts,4,87.15,4.0,3.8
S3590,Regina Turner,Male,20,Arts,1,67.95,6.6,3.24
S3591,April Romero,Female,25,Science,3,55.8,3.7,2.9
S3592,Holly Fitzgerald,Female,22,Engineering,1,73.55,5.0,2.8
S3593,Fred Wallace,Male,25,Science,3,99.18,3.8,3.84
S3594,Mrs. Pamela Brown,Female,21,Arts,2,82.86,1.1,3.47
S3595,Mandy Thompson,Male,21,Arts,2,93.91,1.9,2.91
S3596,Pamela Rivera,Female,24,Arts,3,64.18,6.7,2.13
S3597,Christopher Simmons,Female,19,Science,4,91.66,5.9,3.03
S3598,Julie Dillon,Male,19,Arts,1,70.49,3.3,2.69
S3599,Adam Keith,Female,19,Arts,2,64.05,7.1,2.12
S3600,Kristy Guerrero PhD,Male,20,Engineering,1,78.35,2.0,3.28
S3601,Bryan Banks,Male,22,Commerce,4,95.28,8.5,2.36
S3602,Jenna Snow,Female,20,Arts,1,80.61,2.0,3.55
S3603,Tony Petersen,Male,25,Science,3,69.49,1.7,2.88
S3604,Peggy Shaw,Female,21,Commerce,3,63.83,6.6,2.8
S3605,Jonathan Johnson,Male,19,Science,3,57.84,2.5,3.27
S3606,Johnny Allen MD,Male,22,Arts,4,60.5,1.6,3.1
S3607,Eric Cooper,Female,22,Engineering,1,83.99,5.7,3.85
S3608,Rebekah Ellis,Male,25,Engineering,1,63.42,3.1,2.23
S3609,Samuel Pennington,Female,19,Arts,3,95.52,6.1,3.58
S3610,Alyssa Johnson,Female,25,Arts,1,59.26,1.9,2.75
S3611,Jacob Sweeney,Male,21,Science,2,91.73,5.7,3.23
S3612,Reginald Phillips,Male,25,Arts,4,90.8,10.0,2.59
S3613,David Miller,Male,18,Science,2,66.44,7.3,2.87
S3614,Brad Gutierrez,Male,22,Science,4,96.27,1.4,3.65
S3615,Elizabeth Rose,Female,22,Engineering,1,61.99,3.0,3.62
S3616,John Mercado,Male,23,Engineering,1,93.53,9.7,3.47
S3617,Mr. Christopher Little,Female,20,Science,2,58.2,3.4,3.82
S3618,Stephanie Wilson,Female,18,Commerce,2,76.46,3.4,3.04
S3619,Raymond Hahn,Female,21,Commerce,2,69.36,7.1,2.54
S3620,Heather Watkins,Female,22,Arts,4,58.84,7.4,3.09
S3621,Steven Hoffman,Female,22,Arts,3,94.46,1.3,3.5
S3622,Michael Wiley,Male,21,Engineering,3,85.68,6.4,3.59
S3623,Susan Chambers,Male,24,Engineering,1,60.91,9.0,2.36
S3624,Karen Rich,Female,20,Arts,1,89.17,2.6,2.27
S3625,Katherine Moore,Male,25,Arts,2,82.15,4.5,2.44
S3626,Shannon Smith,Female,19,Science,4,90.53,5.8,2.83
S3627,Mr. Jason Hughes,Female,23,Arts,4,83.48,8.9,3.06
S3628,Matthew Duffy,Female,24,Engineering,3,76.34,7.3,3.17
S3629,Debbie Morales,Male,18,Arts,4,84.91,8.5,2.77
S3630,Ryan Anderson,Female,25,Science,4,81.52,3.3,2.87
S3631,Joshua Smith,Male,21,Engineering,3,75.48,5.6,3.88
S3632,Louis Fisher,Female,21,Commerce,1,67.89,2.2,3.54
S3633,Jason Kent,Male,18,Science,3,54.25,9.2,3.22
S3634,Dawn Holloway,Male,24,Engineering,4,96.02,10.0,3.39
S3635,Cynthia Murphy,Female,21,Engineering,4,65.96,6.0,3.15
S3636,Michelle White,Male,24,Arts,3,74.04,9.6,3.03
S3637,Michael Brown,Female,19,Engineering,2,60.02,3.0,3.23
S3638,Michael Clark,Female,22,Commerce,2,81.33,2.4,3.23
S3639,Curtis Lopez DDS,Male,20,Engineering,2,76.57,3.5,2.59
S3640,Steven Davis,Male,19,Science,2,52.23,4.4,2.59
S3641,Jeffrey Ortiz,Male,20,Engineering,2,91.98,4.8,2.29
S3642,Daniel Dickerson,Male,19,Commerce,4,96.01,7.1,3.52
S3643,Jaime Cook,Female,18,Engineering,4,90.23,6.7,2.5
S3644,Lori Villarreal,Female,22,Arts,3,86.11,5.2,2.14
S3645,Angela Graham,Male,18,Arts,1,66.23,2.8,3.21
S3646,Stephanie Patel,Male,25,Arts,4,80.43,8.1,2.65
S3647,Patricia Green,Male,19,Arts,3,54.58,8.8,2.5
S3648,Thomas Moore,Female,20,Commerce,3,69.54,6.4,2.12
S3649,Samuel Gonzalez,Male,25,Arts,2,81.26,8.8,3.93
S3650,Gary Gibson,Female,25,Science,1,66.25,2.4,3.44
S3651,Laurie Hayes,Female,25,Arts,2,56.76,10.0,2.96
S3652,Dr. Jose Frye,Female,19,Arts,4,82.69,1.8,3.42
S3653,Daniel Hart,Female,22,Commerce,4,57.99,6.9,2.3
S3654,Kyle Beltran,Female,21,Engineering,3,94.69,7.2,3.12
S3655,Alexander Dickerson,Male,22,Arts,2,55.58,1.2,2.41
S3656,Patricia Williamson,Female,18,Science,4,82.52,4.5,3.02
S3657,Amber Saunders,Male,24,Commerce,1,58.78,7.6,2.22
S3658,Rebecca Watson,Male,20,Science,4,99.83,2.8,3.2
S3659,Pamela Smith,Male,21,Science,2,92.78,1.7,3.66
S3660,Marcus Mullen,Male,25,Science,3,75.41,5.4,3.25
S3661,Patricia Roberts,Male,20,Science,1,89.87,3.0,2.47
S3662,Chad King,Male,25,Engineering,1,62.62,6.5,3.32
S3663,Wayne Brooks,Female,21,Arts,1,72.24,3.3,3.14
S3664,Scott Love,Male,19,Engineering,2,97.36,3.6,3.86
S3665,Alexis Howard,Male,18,Science,2,50.93,3.5,2.73
S3666,Vicki Huang,Female,23,Arts,4,70.41,1.7,2.81
S3667,Brenda Watson,Female,24,Arts,4,55.84,3.8,3.32
S3668,Rachel Sparks,Male,22,Commerce,2,81.36,7.0,3.76
S3669,Debbie Smith,Female,22,Engineering,1,55.29,4.1,3.54
S3670,Kristine Mitchell,Female,19,Commerce,1,81.68,9.5,2.16
S3671,Kristen Perkins,Male,21,Science,4,65.63,9.6,3.01
S3672,Julie Wilson,Male,21,Arts,2,75.41,2.6,3.72
S3673,Justin Garner,Male,18,Science,3,78.29,5.5,2.39
S3674,Lee Alexander,Female,23,Engineering,1,98.32,1.3,2.71
S3675,Brianna Valentine,Male,18,Arts,3,77.98,4.9,3.47
S3676,Gabriel Evans,Male,18,Commerce,4,71.83,9.2,3.27
S3677,Candice Harrison,Female,22,Arts,3,96.95,8.6,2.01
S3678,Pamela West,Female,23,Arts,4,61.88,5.2,2.23
S3679,Tammy White,Male,21,Engineering,1,89.59,9.8,2.23
S3680,Roy Thompson,Female,20,Science,1,95.03,5.0,3.62
S3681,Jennifer Watkins,Female,21,Science,3,69.85,3.7,3.77
S3682,William Hood,Male,25,Arts,1,71.27,2.7,2.71
S3683,Olivia Evans,Male,24,Science,2,99.27,8.3,2.32
S3684,Darrell Lynn,Female,24,Engineering,4,51.04,9.5,2.11
S3685,Tammy Cole,Female,21,Commerce,1,84.37,1.0,3.88
S3686,Judy Arnold,Female,19,Engineering,3,51.41,7.8,2.62
S3687,Noah Reed,Female,24,Engineering,4,85.54,8.7,2.27
S3688,Kevin Stevens,Female,19,Engineering,1,84.12,3.7,3.88
S3689,Jordan Johnson,Male,18,Engineering,1,69.4,4.1,2.87
S3690,Kelly Montgomery,Female,22,Science,4,92.22,7.7,2.58
S3691,Kayla Davis,Male,25,Arts,3,88.95,5.4,3.83
S3692,Angela Owens,Male,25,Arts,4,87.72,2.5,3.84
S3693,Christopher Mora,Female,25,Arts,1,65.48,7.9,2.95
S3694,Matthew Martinez,Female,25,Commerce,4,61.96,6.3,3.32
S3695,Mr. Jason Moore,Male,23,Commerce,2,90.71,2.7,4.0
S3696,Alicia Patel,Female,19,Science,3,82.05,3.2,2.01
S3697,Rebecca Adams,Female,20,Arts,2,76.8,4.8,2.78
S3698,Larry Allison,Female,20,Science,2,92.4,5.9,2.71
S3699,Alisha Davies,Male,24,Engineering,1,60.08,4.1,2.3
S3700,Dr. Tracey Smith,Female,23,Arts,2,83.28,2.7,3.63
S3701,Crystal Martinez,Female,21,Engineering,3,99.39,2.2,2.25
S3702,Latasha Wright,Male,19,Engineering,3,78.33,1.3,3.52
S3703,Kristen Gonzalez,Female,19,Science,3,51.06,9.5,2.61
S3704,Jeffrey Clark,Female,23,Commerce,2,73.27,5.6,2.67
S3705,Kelly Mitchell,Female,18,Engineering,2,87.64,4.3,2.61
S3706,Jonathon Hayes,Male,24,Science,3,99.28,2.6,2.59
S3707,William Hicks,Female,22,Science,4,72.78,9.6,2.47
S3708,Katie Wu,Female,21,Commerce,2,99.5,5.6,3.83
S3709,Vincent Perez,Male,20,Commerce,1,87.41,9.2,2.89
S3710,Mrs. Stephanie Chavez,Female,24,Arts,1,60.71,8.8,3.21
S3711,James Mitchell,Female,25,Arts,2,62.64,5.2,3.23
S3712,Kathleen Lewis,Male,20,Arts,1,87.8,7.2,2.02
S3713,Michael Dyer,Female,19,Engineering,1,51.25,3.2,2.01
S3714,Christina Middleton,Female,18,Arts,3,74.93,3.1,2.58
S3715,April Wilson,Female,20,Commerce,3,81.42,7.7,2.65
S3716,Antonio Banks,Female,24,Commerce,4,58.24,2.5,3.29
S3717,Kimberly Watkins,Male,24,Engineering,1,57.23,6.9,2.7
S3718,Adam Stewart,Female,22,Arts,1,61.04,4.2,2.48
S3719,Charles James,Male,22,Engineering,2,94.81,8.0,2.22
S3720,Gary Cantu,Female,19,Commerce,4,61.76,6.7,3.09
S3721,Melissa Tyler,Male,18,Arts,2,68.19,1.6,2.06
S3722,William Hickman,Male,19,Science,4,90.0,5.2,3.88
S3723,Justin Owen,Male,25,Engineering,1,96.44,9.9,2.88
S3724,Amanda Garcia,Female,18,Science,2,80.27,7.4,2.79
S3725,Perry Brown,Male,25,Science,4,76.21,2.9,3.11
S3726,Ryan Acosta,Female,25,Science,3,92.83,8.3,2.65
S3727,Catherine Riddle,Female,21,Science,3,91.6,4.8,2.03
S3728,Michael Brown,Male,25,Commerce,4,89.83,1.5,2.72
S3729,Charles Smith,Male,25,Engineering,3,55.48,1.8,2.67
S3730,Jack Rogers,Female,21,Commerce,4,92.55,8.2,3.42
S3731,Jessica Thompson,Male,23,Arts,3,74.25,10.0,3.31
S3732,Jesus Thompson,Female,23,Arts,4,58.99,6.3,2.87
S3733,Joel Nichols,Female,18,Commerce,1,63.79,6.7,3.28
S3734,Kelly Chase,Female,22,Engineering,2,62.56,2.1,2.5
S3735,Victor Anderson,Female,22,Commerce,4,73.61,4.3,2.32
S3736,Bridget Santos,Male,20,Engineering,2,97.19,8.3,3.03
S3737,Katherine Lawrence,Female,18,Commerce,3,81.66,3.2,3.94
S3738,Steven Foster,Female,20,Arts,4,63.36,4.2,2.87
S3739,Samantha Mullins,Male,22,Science,1,88.79,2.8,2.46
S3740,Tamara Perez,Female,24,Science,1,92.85,3.0,3.2
S3741,Michael Wall,Female,19,Science,2,97.12,6.7,2.35
S3742,Marissa Johnson,Female,25,Science,2,87.78,9.5,3.07
S3743,George Hobbs,Female,23,Commerce,3,70.01,5.2,2.2
S3744,Duane Dominguez,Male,21,Commerce,2,57.71,8.9,2.37
S3745,Anthony Wells,Male,20,Commerce,2,83.96,8.5,3.38
S3746,Miguel Martinez MD,Female,25,Arts,3,88.68,2.7,3.35
S3747,Kristin Smith,Female,21,Arts,1,58.81,4.5,3.75
S3748,Nancy Cervantes,Male,21,Arts,1,54.65,8.5,3.36
S3749,James Norris,Male,25,Arts,3,79.13,9.7,3.77
S3750,Michele Espinoza,Female,21,Arts,3,96.18,5.7,3.73
S3751,Mr. Adam Price,Female,19,Engineering,1,55.71,5.3,2.43
S3752,Debra Wolfe,Male,22,Engineering,4,50.84,4.6,3.55
S3753,Alexandra Garcia,Male,23,Commerce,1,58.24,6.0,3.91
S3754,Brittany Brandt,Male,23,Engineering,4,79.02,4.8,3.75
S3755,Melissa Jones,Male,20,Arts,4,89.14,8.1,2.2
S3756,Megan Clarke,Male,24,Science,4,85.53,6.0,3.75
S3757,Laura Walker,Female,23,Science,4,81.27,2.4,2.8
S3758,Michael Kelly,Male,20,Engineering,1,81.04,2.0,2.44
S3759,Jack Martinez,Female,20,Arts,4,69.15,3.3,3.1
S3760,Laura Chang,Male,21,Engineering,3,56.34,6.6,3.73
S3761,Wayne Hammond,Male,24,Arts,3,60.52,8.0,2.2
S3762,Regina Johnson,Male,22,Engineering,3,84.27,5.1,2.05
S3763,Martha Mitchell,Female,24,Arts,1,57.33,1.3,3.46
S3764,Robert Davis,Male,18,Commerce,2,66.71,5.7,2.45
S3765,Jimmy Nelson,Female,19,Engineering,4,98.06,2.3,2.91
S3766,Mr. Jeremy Wilkinson PhD,Female,22,Commerce,3,57.47,8.1,2.25
S3767,Jessica Stone,Male,25,Arts,1,56.45,9.7,3.82
S3768,Teresa Garner,Male,18,Arts,3,51.74,3.5,2.81
S3769,Lisa Sanders,Male,19,Arts,4,59.48,4.4,3.87
S3770,Christopher Williams,Male,25,Engineering,4,57.91,4.9,2.21
S3771,Shannon Thompson,Male,22,Engineering,2,74.31,2.6,3.14
S3772,Connor Hall,Female,23,Arts,1,82.06,4.2,2.79
S3773,Justin Taylor,Male,24,Commerce,3,60.42,6.2,3.27
S3774,Christina Jacobson,Male,25,Engineering,1,74.61,5.1,3.73
S3775,Jonathan Bailey,Female,18,Commerce,4,70.41,7.8,2.96
S3776,Brandon Wheeler,Female,22,Arts,2,92.2,3.5,2.67
S3777,Megan Meadows,Male,22,Arts,1,91.54,4.8,2.48
S3778,Suzanne Harris,Male,25,Engineering,1,53.94,1.8,2.52
S3779,Margaret Sanchez,Female,22,Commerce,3,56.98,5.8,3.37
S3780,Victoria Ferguson,Male,18,Arts,2,75.38,5.1,2.36
S3781,April Warren,Male,23,Commerce,2,97.52,3.2,2.56
S3782,Carl Brown,Female,24,Science,4,72.38,2.1,3.79
S3783,Rachel Ortiz,Male,22,Commerce,4,61.17,6.6,3.74
S3784,Richard Bell,Male,23,Arts,2,82.26,7.2,3.43
S3785,William Martin,Female,25,Arts,1,80.42,3.1,3.31
S3786,Michelle Torres,Male,20,Commerce,2,86.68,6.3,2.68
S3787,Robert Knight,Male,20,Commerce,3,82.91,9.0,3.82
S3788,Christina Mathis,Female,24,Arts,1,52.5,1.5,3.22
S3789,Todd Gutierrez,Female,24,Arts,1,80.33,7.5,2.53
S3790,Lindsay Stewart,Male,24,Engineering,1,72.67,6.3,3.49
S3791,Norma Torres,Male,18,Arts,1,66.62,4.6,3.3
S3792,Edward Anderson,Female,25,Science,2,78.4,4.2,2.06
S3793,Amanda Campbell,Male,23,Arts,3,99.49,5.8,2.81
S3794,Alyssa Villarreal,Male,18,Commerce,3,97.87,3.4,2.24
S3795,Zachary Ortiz,Male,20,Commerce,2,88.11,4.2,3.11
S3796,Michael Anderson,Female,21,Arts,3,51.51,3.4,2.22
S3797,Daniel Meyer,Male,25,Arts,4,72.19,6.6,2.47
S3798,Lisa King DVM,Male,24,Commerce,2,82.43,2.5,3.6
S3799,Tony Brown,Female,23,Science,1,78.14,8.8,2.22
S3800,Joseph Hayes,Female,19,Arts,1,76.17,9.4,2.07
S3801,Thomas Mcintosh,Female,19,Arts,4,66.58,8.4,3.58
S3802,James Davis,Male,25,Science,4,64.5,3.8,2.29
S3803,Amy May,Male,19,Arts,1,85.14,6.1,2.39
S3804,Renee Foster,Female,18,Commerce,2,98.36,1.2,3.86
S3805,Christine Martinez,Female,19,Engineering,1,94.49,1.7,2.21
S3806,Mr. Travis Williams,Female,25,Commerce,3,61.65,6.5,2.67
S3807,Deborah Jones,Male,19,Arts,1,97.91,4.4,2.52
S3808,Ashley Salazar,Female,21,Engineering,1,87.88,3.1,3.03
S3809,Maria Bennett,Female,21,Arts,4,89.36,1.3,3.3
S3810,Danielle Roberts,Female,20,Arts,4,90.83,8.7,2.67
S3811,Edgar Peters,Female,22,Commerce,4,68.53,7.6,3.79
S3812,John Turner,Male,20,Arts,3,86.64,6.7,2.74
S3813,Mary Gomez,Female,19,Science,1,72.69,6.6,2.54
S3814,Amy Winters,Male,19,Arts,4,83.98,7.7,2.72
S3815,Richard Robertson,Male,24,Arts,4,66.0,5.4,2.13
S3816,Anna Martin,Female,20,Engineering,3,68.4,5.9,2.95
S3817,Tommy Ellis,Female,25,Arts,3,98.08,7.7,3.27
S3818,Michael Foster,Male,23,Arts,4,89.73,4.3,2.89
